ItemId	PromptId	Score1	AnswerText
6_14217	6	0	one process used by cells to control movement of substances across the cell membrans is the cell wall. another processes but wich cells use to control the substances that cross the cell membranes are the phospholipids that line that cell wall these help keep unwanted thing out as well. lastly one last process used by cells to control the movment of substances across the cell membrans are membranes thar act as little doors that open and close to let thing inside.
6_14218	6	0	Active TransportFacilated Diffusion   Simple Diffusion
6_14219	6	2	Osmosis is the movement of water across the cell membrane. Diffusion is another type of movement process used by the cell. Neither of these require energy for the cell to use. Active transport, on the other hand, is a process of movement which does require energy.
6_14220	6	0	The purpose of the membrane is to help pass over the stuff your  body takes in or needs. It separates the good stuff and the bad.
6_14221	6	0	they devide into 2 and multply
6_14222	6	3	difussion- movement of substance across the cell membrane without using energyactive transport- movement of a substance across the cell membrane using energyosmosis- water diffusion
6_14223	6	0	Nucleus, Nucleolis, Golgi Apparatus
6_14224	6	2	1. Cells can use Passive Transports, which is where there is no energy used.2. Cells can use Active Transports, which is where there is energy used.
6_14225	6	0	1. The cell cycle
6_14226	6	0	They have flagella to help them move the substances across the cell membrane. The cell membrane also chooses if the bacteria or substance can enter. Then the cell uses active transport.
6_14227	6	0	The cells send a message to the brain when something is going wrong like if you touch a hot stove the cells send a message saying hey this is hot and your hand then knows to move away.
6_14228	6	1	Diffusion - The cell allows materials to pass through the membrane.Osmosis - The cell allows water to pass through the membrane.
6_14229	6	0	transfusion
6_14230	6	0	1 they are small
6_14231	6	0	the cell membrane controls them by having openings only certain substances can go in, by making a substance that wont allow them to come in and by letting some in
6_14232	6	0	The three processes used by cells to control the movement of substances across the cell membrane are, active, transive transport.
6_14233	6	0	the cells absorb it and carry it to where it has to go. the cell pushes it. the cell flows with it to make it go where it has to go
6_14234	6	1	One is a selectively permeal membrane, which only allows what is neccessary to move across the cell membrane. Another is homeostasis, which keeps everything stabilized. And a last one is osmosis, which allows things to move about the cell membrane.
6_14235	6	0	They've got the cell wall so not everything can come in or out.
6_14236	6	3	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.
6_14237	6	1	Osmosis moves water through the cell membrane.
6_14238	6	0	Controlling movement
6_14239	6	0	The three processes used are TRNA, DNA, and flagellum to control the movement of substances through the cell membrane.
6_14240	6	0	Cells use
6_14241	6	0	Organelles.
6_14242	6	0	1. the cells allows what goes into the membrane.2. the cells allow what goes out of the membrane.3. it controls how the membrane allows the cell to reproduce.
6_14243	6	0	Well they can move they reproduce and they have some crazy thing called a cell wall.
6_14244	6	0	Osmosis, is the passing of things across a membrane. Meiosis, and Mitosis.
6_14245	6	0	the membrane will split som that certain substances can pass through.
6_14246	6	0	cells use the flagella..
6_14247	6	0	cell wall- it prevents things from coming in and going out.
6_14248	6	0	Ribosomes, Mitochondria, and the nucleus
6_14249	6	0	They have the same cells so they can move from place to place.
6_14250	6	0	One process is active transport which cells do to get proteins.another process is when cells multiple.The last proces is when the cells reproduce.
6_14251	6	0	The cytoplasm moves the ribosome around in the cell. The endoplasmic reticulum moves the ribosomes into the nucleus. The golgi apparatus removes the unwanted substances out of the cell.
6_14252	6	0	protiens entering cell to helpviruses disguising as proteins and entering cellNucleus sending mRNA to get things it needs from outside the cell
6_14253	6	0	MITCHONDRIA-DOUBLE THE CELLCELL WALL - CONTROL WHAT COME IN AND OUT
6_14254	6	1	osmosis - the diffusion of water through celldiffusion - allowing materials through the membrane
6_14255	6	0	transport of substances across the cell membrane diffusionwhich is the process of moving matter and materials from one end to the other.
6_14256	6	0	Translation, obsorbs food. Endocytosis, when food enters. Exocylosis, when waste exits.
6_14257	6	1	Three processes used by cells to control the movement of substances across the cell membrane are the sodium potassium pump, endocytosis, and exocytosis.      The sodium potssium pump pumps sodium ions out and potassium ions in. It is a form of active transport,     Endocytosis moves large materials into the cell by the use of a vesicle; it is a form of active transport.     And exocytosis moves large materials out of a cell by the use of a vesicle; it is also a form of active transport.
6_14258	6	0	The nucleus holds all the DNA and controls the cells functions. The proteins help control what passes through the cell membrane. The cell membrane also determines what comes in and out of the cell.
6_14259	6	0	The three procedures that a cell uses to move things across the cell membrane are, one it finds out where its going too, two it transports it using flagellum, and three it gets to its destination.
6_14260	6	0	water,oxygen,protein
6_14261	6	3	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.
